"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Congrats to @LorraineTwohill and her team for receiving this incredible honor @Cannes_Lions - am so proud of their… https://t.co/ew5fV5Xh55",FALSE,901,NA,2018-06-22 19:05:18,TRUE,NA,"1010237308719656960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",100,FALSE,FALSE,NA,NA
"#GoogleServe is one of my favorite traditions @Google - we work on volunteering projects in our local communities d… https://t.co/VScNdkBSlu",FALSE,4582,NA,2018-06-22 05:01:22,TRUE,NA,"1010024927372558336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",418,FALSE,FALSE,NA,NA
"Grateful for the work these great organizations do to make a difference @theIRC and @mercycorps https://t.co/XUpaloEq4y",FALSE,1348,NA,2018-06-21 04:57:56,FALSE,NA,"1009661673362239488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",153,FALSE,FALSE,NA,NA
"The stories and images of families being separated at the border are gut-wrenching. Urging our government to work t… https://t.co/LW2uAXVJEV",FALSE,8434,NA,2018-06-19 20:16:23,TRUE,NA,"1009168033976279040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1510,FALSE,FALSE,NA,NA
"Excited that we'll be opening a new @GoogleAI center in Accra, Ghana - really looking forward to our research teams… https://t.co/pjTOKQbRYa",FALSE,4791,NA,2018-06-13 15:08:10,TRUE,NA,"1006916142382735365",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",1128,FALSE,FALSE,NA,NA
"Looking forward to the updated Search experience for soccer, just in time for the World Cup:)  Excited we’re bringi… https://t.co/uPvls13HGS",FALSE,1277,NA,2018-06-09 00:43:27,TRUE,NA,"1005248979066474496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",141,FALSE,FALSE,NA,NA
"Today we opened our first Google digital hub in Brittany, France to help make digital skills training more accessib… https://t.co/m6YvRVcnEQ",FALSE,1970,NA,2018-06-08 22:31:50,TRUE,NA,"1005215853179047936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",270,FALSE,FALSE,NA,NA
"RT @Googleorg: Help Puerto Rican small businesses recover from Hurricane Maria by making a donation at https://t.co/12gFeXFMTX. Google will…",FALSE,0,NA,2018-06-08 17:26:02,FALSE,NA,"1005138898417139713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",47,TRUE,FALSE,NA,NA
"Today we’re sharing our AI principles and practices. How AI is developed and used will have a significant impact on… https://t.co/CY0becglf2",FALSE,9903,NA,2018-06-07 19:01:14,TRUE,NA,"1004800469405876226",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",3344,FALSE,FALSE,NA,NA
"Very cool to hear the story of Shrinath, a porter at a train station in Cochin, India who passed the civil service… https://t.co/Q0zYqjP0nY",FALSE,16368,NA,2018-06-07 17:06:33,TRUE,NA,"1004771607213006848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",4396,FALSE,FALSE,NA,NA
"RT @googleafrica: In July 2017, we announced that we will invest $20m in non-profits working across the continent over the next five years.…",FALSE,0,NA,2018-05-24 04:53:14,FALSE,NA,"999513632743477249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",186,TRUE,FALSE,NA,NA
"RT @nealmohan: Cant wait! After a lot of hard work, YouTube Music, a new music streaming service, is coming soon... https://t.co/Qf6YtILLQZ…",FALSE,0,NA,2018-05-17 05:52:28,FALSE,NA,"996991821468205056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",266,TRUE,FALSE,NA,NA
"@cforman @Google @mcclatchy Thanks for the continued partnership, Craig!",FALSE,181,"cforman",2018-05-12 23:02:23,FALSE,"994280597664104448","995439072058359808","1384491","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",6,FALSE,FALSE,NA,NA
"@trishalarora17 @imVkohli @ABdeVilliers17 Well, it was Saturday morning here and so worked out today:)",FALSE,1058,"trishalarora17",2018-05-12 19:13:18,FALSE,"995379560467259392","995381420875956225","792616908969213952","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",88,FALSE,FALSE,NA,NA
"@imVkohli @ABdeVilliers17 Was lucky to watch it live, you and @ABdeVilliers17 made it look so easy! and with classi… https://t.co/wSGmIYlzcA",FALSE,9993,"imVkohli",2018-05-12 19:05:03,TRUE,"995373138128003072","995379343739174912","71201743","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1668,FALSE,FALSE,NA,NA
"@demishassabis @DeepMindAI Congrats @demishassabis so great to see this and so well deserved! more to come",FALSE,196,"demishassabis",2018-05-09 16:36:29,FALSE,"994140532195635200","994254791818731520","1482581556","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",9,FALSE,FALSE,NA,NA
"So many great memories! https://t.co/MzaJG9dMXV",FALSE,1788,NA,2018-05-09 16:33:05,FALSE,NA,"994253936025485312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",143,FALSE,FALSE,NA,NA
"RT @WIRED: With Google Lens, people can use their phone's camera to find text-based information, kind of like a search in reverse. And now,…",FALSE,0,NA,2018-05-08 23:31:40,FALSE,NA,"993996887442079745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",154,TRUE,FALSE,NA,NA
"Great summary of what’s coming in #AndroidP https://t.co/s1ke0sUBeQ",FALSE,1471,NA,2018-05-08 21:49:27,FALSE,NA,"993971165520580608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",258,FALSE,FALSE,NA,NA
"Great to see this work between the teams to improve battery life and brightness use cases on Android! https://t.co/ihp5HzqVyO",FALSE,1278,NA,2018-05-08 21:34:22,FALSE,NA,"993967367267893248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",217,FALSE,FALSE,NA,NA
"RT @GoogleAI: Learn how Google Duplex uses advances in natural conversation technologies to autonomously complete specific user tasks via t…",FALSE,0,NA,2018-05-08 18:17:40,FALSE,NA,"993917868449267713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",913,TRUE,FALSE,NA,NA
"RT @CASottile: Well this is new! @sundarpichai announces Google will roll out tools to help you “switch off when you need to” and “find bal…",FALSE,0,NA,2018-05-08 18:11:17,FALSE,NA,"993916263435923456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",216,TRUE,FALSE,NA,NA
"I believe there’s more quality journalism being produced than ever before, and we’re excited to introduce a newly r… https://t.co/uhAMMlQX1M",FALSE,2846,NA,2018-05-08 18:08:48,TRUE,NA,"993915636169388032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",548,FALSE,FALSE,NA,NA
"RT @WIRED: The tech conferences aren't over. Google I/O is starting soon, and you can watch it right here https://t.co/PZQmOqO88i",FALSE,0,NA,2018-05-08 16:51:55,FALSE,NA,"993896290017660930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",100,TRUE,FALSE,NA,NA
"Almost show time! See you soon #io18 https://t.co/RN9cmLt58c https://t.co/Qit26XCFP3",FALSE,4285,NA,2018-05-08 16:43:08,FALSE,NA,"993894079975931905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",552,FALSE,FALSE,NA,NA
"RT @CNET: LIVE: Learn what we expect, our wildest predictions and everything else before #IO18 kicks off! https://t.co/NWpwKjBmWt #CNETLive",FALSE,0,NA,2018-05-08 16:33:07,FALSE,NA,"993891558188503042",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",28,TRUE,FALSE,NA,NA
"RT @engadget: We're live at Google's 2018 I/O keynote! https://t.co/N0JPU8WAZ0",FALSE,0,NA,2018-05-08 16:32:43,FALSE,NA,"993891457273507840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",43,TRUE,FALSE,NA,NA
"RT @verge: How to watch the Google I/O 2018 keynote https://t.co/KFFO9M8yhs https://t.co/gW2zhnEWKe",FALSE,0,NA,2018-05-08 16:25:05,FALSE,NA,"993889535183372288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",123,TRUE,FALSE,NA,NA
"RT @Recode: The Google I/O developer conference kicks off today. We’ll be covering CEO @sundarpichai’s keynote live on Twitter at 10 am PT…",FALSE,0,NA,2018-05-08 16:18:14,FALSE,NA,"993887813367050240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",77,TRUE,FALSE,NA,NA
"RT @LorraineTwohill: Both my parents were teachers. Proud that our ongoing work with @DonorsChoose has provided $20M in classroom funding a…",FALSE,0,NA,2018-05-08 14:08:50,FALSE,NA,"993855246530035712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",38,TRUE,FALSE,NA,NA
"@kevinpelgrims <U+0001F60E>",FALSE,432,"kevinpelgrims",2018-05-08 05:44:23,FALSE,"993624487487787010","993728299577700352","133770767","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",11,FALSE,FALSE,NA,NA
"RT @googledevs: #io18 is less than a day away, so we thought we'd share a sneak peek <U+0001F440>

Tune in live on https://t.co/mSTQKlTa90 across the…",FALSE,0,NA,2018-05-08 05:43:19,FALSE,NA,"993728031293227009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",452,TRUE,FALSE,NA,NA
"@passsy Welcome! Great to have you:)",FALSE,748,"passsy",2018-05-08 05:05:36,FALSE,"993654176847671297","993718537028960256","21567485","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",14,FALSE,FALSE,NA,NA
"RT @JeffDean: Here's a list of all the ways that Google Research is involved in this year's ICLR conference, starting tomorrow in Vancouver…",FALSE,0,NA,2018-04-30 02:51:47,FALSE,NA,"990785758620364801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",125,TRUE,FALSE,NA,NA
"Have been dogfooding the new @Gmail for a while now - very excited for this new redesign! https://t.co/Z7xcHwZTjO",FALSE,4125,NA,2018-04-25 20:14:10,FALSE,NA,"989236143613820928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",654,FALSE,FALSE,NA,NA
"RT @harrymccracken: Pssst: Here’s @JRRaphael’s superguide to Chrome productivity. https://t.co/O3zKJv3lKH",FALSE,0,NA,2018-04-19 06:08:53,FALSE,NA,"986849092868259841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",112,TRUE,FALSE,NA,NA
"@Ansip_EU @Google Thanks for a great discussion. We look forward to continuing the conversation on these important issues",FALSE,236,"Ansip_EU",2018-04-18 05:19:10,FALSE,"986391161437868033","986474193209323520","2803587655","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",6,FALSE,FALSE,NA,NA
"There are no words to describe the tragedy that occurred today. @SusanWojcicki &amp; I are focused on supporting our em… https://t.co/bRB4hzitot",FALSE,15326,NA,2018-04-03 23:49:01,TRUE,NA,"981317678735376384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",2545,FALSE,FALSE,NA,NA
"Congrats to you both and the team - great to see the long term focus and the milestone! https://t.co/tgM1Pf1pOz",FALSE,1320,NA,2018-03-23 16:10:31,FALSE,NA,"977216029804785665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",93,FALSE,FALSE,NA,NA
"Always inspired by the cool and impactful things people are building with @TensorFlow, in this case, helping to det… https://t.co/caRwi9I15G",FALSE,1494,NA,2018-03-22 18:48:55,TRUE,NA,"976893501697802240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",269,FALSE,FALSE,NA,NA
"Huge congrats to John and Dave on their Turing Award and great to see this recognition of their lasting contributio… https://t.co/e1aOmxfIlp",FALSE,1601,NA,2018-03-21 17:51:32,TRUE,NA,"976516674022031360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",200,FALSE,FALSE,NA,NA
"Digital skills lead to new opportunities: today we’re pledging to help 1 million people in Europe find a job or gro… https://t.co/rASFeyVeAp",FALSE,2293,NA,2018-03-15 08:00:40,TRUE,NA,"974193648513380352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",425,FALSE,FALSE,NA,NA
"The world has lost a beautiful mind and a brilliant scientist. RIP Stephen Hawking",FALSE,32135,NA,2018-03-14 04:20:01,FALSE,NA,"973775734660624385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",8177,FALSE,FALSE,NA,NA
"Tried out Google Station last time I was in India, and am happy that we're rolling out this service in Mexico to pr… https://t.co/avUqjQm446",FALSE,1639,NA,2018-03-13 19:27:16,TRUE,NA,"973641661052891136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",241,FALSE,FALSE,NA,NA
"Here's to others discovering new planets with machine learning as well! #GoogleAI https://t.co/VZ8NVeCtUP",FALSE,1968,NA,2018-03-11 02:24:39,FALSE,NA,"972659536812113920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",354,FALSE,FALSE,NA,NA
"RT @TwitterMoments: Users of Google Maps can enlist the help of Mario as part of a new update on #MAR10Day. https://t.co/qyQlRRLxXh",FALSE,0,NA,2018-03-11 02:22:54,FALSE,NA,"972659098159235072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",162,TRUE,FALSE,NA,NA
"On this #InternationalWomensDay and every day, we stand together to celebrate and support women everywhere https://t.co/8VbddWCcZR",FALSE,1746,NA,2018-03-08 14:43:10,FALSE,NA,"971758229112827905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",241,FALSE,FALSE,NA,NA
"RT @greg_corrado: Still think neural nets are black boxes?  Think again.  :) https://t.co/uH1OPeFJ7m",FALSE,0,NA,2018-03-07 07:41:38,FALSE,NA,"971289755769032711",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",223,TRUE,FALSE,NA,NA
"RT @googleresearch: Check out Bristlecone, a new quantum processor from the Google Quantum AI Lab. Bristlecone will provide a testbed for r…",FALSE,0,NA,2018-03-05 19:55:34,FALSE,NA,"970749683294326784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",411,TRUE,FALSE,NA,NA
"RT @JeffDean: Today, the part of Google Brain that had been working on healthcare problems open sourced a set of protocol buffer definition…",FALSE,0,NA,2018-03-02 22:51:36,FALSE,NA,"969706819655409664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",438,TRUE,FALSE,NA,NA
"@SrideviBKapoor Her performance in Sadma was one of my favorites and have special memories of watching Sridevi with… https://t.co/n4fXdTeEQL",FALSE,2757,"SrideviBKapoor",2018-03-02 07:33:51,TRUE,"968883914419949568","969475860335009793","575188047","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",407,FALSE,FALSE,NA,NA
"There's nothing quite like the color explosion in India during Holi, see pics in this article from @qz #HappyHoli https://t.co/JdF7kk3ZTM",FALSE,3734,NA,2018-03-02 07:18:08,FALSE,NA,"969471902686130177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",534,FALSE,FALSE,NA,NA
"We're sharing resources for everyone to learn more about AI, including a ""Machine Learning Crash Course"" which over… https://t.co/oerlmant0t",FALSE,4036,NA,2018-03-01 00:15:10,TRUE,NA,"969003071131938817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1302,FALSE,FALSE,NA,NA
"AI offers us the potential for new, less invasive tests for heart health - predicting cardiovascular results from r… https://t.co/2VZtb5yz7j",FALSE,2653,NA,2018-02-20 06:18:51,TRUE,NA,"965833106992390145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",726,FALSE,FALSE,NA,NA
"RT @charlietheking: My mate Eric the dog on his skateboard. https://t.co/05CJI9WLtM",FALSE,0,NA,2018-02-11 19:52:39,FALSE,NA,"962776415463653376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",518,TRUE,FALSE,NA,NA
"Important change to improve security - Beginning in July 2018 with the release of Chrome 68, Chrome will mark all H… https://t.co/cGKv39D4LM",FALSE,2919,NA,2018-02-09 07:19:42,TRUE,NA,"961862155132743681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",903,FALSE,FALSE,NA,NA
"Added to calendar:) https://t.co/3z5LFS0BWS",FALSE,2616,NA,2018-02-06 15:48:08,FALSE,NA,"960902941832986624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",236,FALSE,FALSE,NA,NA
"Just tried it:) https://t.co/bZ7FqPv9LL",FALSE,3840,NA,2018-02-05 01:28:09,FALSE,NA,"960324132662665218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",268,FALSE,FALSE,NA,NA
"Have fond memories of two years I lived in Philly, great city and going to root for Eagles today (though know its a… https://t.co/u9CFBN5ztF",FALSE,2113,NA,2018-02-04 18:03:23,TRUE,NA,"960212201578496000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",137,FALSE,FALSE,NA,NA
"RT @BBCSpringwatch: Look how still this kingfisher keeps it head while hunting, incredible! #Winterwatch https://t.co/QW8saez9Qo",FALSE,0,NA,2018-01-28 22:54:47,FALSE,NA,"957748819873079296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",8553,TRUE,FALSE,NA,NA
"@jyrkikatainen @EU_Commission @Google @wef Thank you @jyrkikatainen for a great meeting. It's always a pleasure to… https://t.co/i3eInU5Ct5",FALSE,79,"jyrkikatainen",2018-01-25 00:58:52,TRUE,"956238790917545985","956330494710329345","23746425","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",14,FALSE,FALSE,NA,NA
"Yes, #io18 is happening May 8-10 at Shoreline Amphitheatre in Mountain View, CA. Note to team: we might have to mak… https://t.co/rMkEBDz4cQ",FALSE,3972,NA,2018-01-24 20:05:18,TRUE,NA,"956256618827546624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",940,FALSE,FALSE,NA,NA
"Merci @EmmanuelMacron for the warm welcome! We're excited about opening an AI center here and creating the first of… https://t.co/IGMgDZI3wQ",FALSE,2476,NA,2018-01-22 18:31:04,TRUE,NA,"955508126672826368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",720,FALSE,FALSE,NA,NA
"There is a huge opportunity to rethink training for jobs. With technology changing rapidly and new job areas emergi… https://t.co/jhnzoYPbIq",FALSE,2024,NA,2018-01-18 20:39:51,TRUE,NA,"954090982437343232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",565,FALSE,FALSE,NA,NA
"At #io17 I talked about AutoML (using machine learning to automatically create ML models) - today we’re rolling out… https://t.co/JZRWb5jsIq",FALSE,2256,NA,2018-01-17 14:48:18,TRUE,NA,"953640124813795328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",691,FALSE,FALSE,NA,NA
"There are 150,000 open positions in IT support &amp; predicted to grow faster than most other occupations through 2026… https://t.co/YEqNTW3VD3",FALSE,3695,NA,2018-01-16 17:35:32,TRUE,NA,"953319823840223232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1294,FALSE,FALSE,NA,NA
"Thank you @CannadayChapman for your beautiful doodle celebrating #MLKDay https://t.co/kd9P4iMr1P",FALSE,1032,NA,2018-01-15 18:11:44,FALSE,NA,"952966545969262593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",111,FALSE,FALSE,NA,NA
"Impact of ML/AI on Healthcare, Robotics and other fields, nice summary from @JeffDean https://t.co/6O9rsvX5Dx",FALSE,861,NA,2018-01-12 23:16:36,FALSE,NA,"951956104010874880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",171,FALSE,FALSE,NA,NA
"Images are still too big and slow to load on phones, so we're hosting a competition to see how much smaller and fas… https://t.co/yfrcj34EMD",FALSE,4637,NA,2018-01-10 18:06:57,TRUE,NA,"951153401772953600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1186,FALSE,FALSE,NA,NA
"RT @udacity: Congratulations to all the recipients of #GoogleUdacityScholars #GrowWithGoogle scholarship! Welcome to the program; we're che…",FALSE,0,NA,2018-01-10 17:56:10,FALSE,NA,"951150688729317377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",233,TRUE,FALSE,NA,NA
"RT @cramforce: <U+0001F4A5> You don't like https://t.co/tpOl8FTL7v URLs? Neither do we<U+0001F44A>
And so we are making the changes to no longer need them while…",FALSE,0,NA,2018-01-09 06:08:46,FALSE,NA,"950610278059671552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",476,TRUE,FALSE,NA,NA
"RT @AstronautAbby: @sundarpichai Please help spread the word: Full paid Space Camp Scholarship apps due January 15, 2018 @TheMarsGen will g…",FALSE,0,NA,2018-01-09 04:47:13,FALSE,NA,"950589754294222848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",76,TRUE,FALSE,NA,NA
"RT @kennwhite: Just blown away by the caliber of engineering Google has put into defenses on this. Literally created new binary constructs…",FALSE,0,NA,2018-01-05 04:22:05,FALSE,NA,"949133877250965505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",608,TRUE,FALSE,NA,NA
"RT @MKBHD: 9 years ago today, January 1st 2009: Uploaded my first video to YouTube. No regrets. Just getting started. Let's go 2018.",FALSE,0,NA,2018-01-01 06:45:04,FALSE,NA,"947720311251730432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",2801,TRUE,FALSE,NA,NA
"The Sydney fireworks always looks amazing, on my bucket list to be there for New Years:) Wishing everyone happiness… https://t.co/0nSs5nFGeK",FALSE,5352,NA,2017-12-31 21:13:26,TRUE,NA,"947576453939343360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",455,FALSE,FALSE,NA,NA
"RT @NASA: With the discovery of an 8th planet orbiting another star 2,500 light years away, we now have another solar system that ties ours…",FALSE,0,NA,2017-12-14 18:21:25,FALSE,NA,"941372569873035264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",4457,TRUE,FALSE,NA,NA
"@UTAustin @NASAKepler 2/2 So excited to share 2 newly-discovered planets ID’d by Google AI models: Kepler-80 g, and… https://t.co/Hy9qDaprT0",FALSE,2870,"sundarpichai",2017-12-14 18:03:52,TRUE,"941367780460306432","941368152834711553","14130366","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",913,FALSE,FALSE,NA,NA
"1/2 Google AI working w/ @UTAustin used machine learning to look for exoplanets in @NASAKepler data. Our models wer… https://t.co/Tiv7wIKpMa",FALSE,7266,NA,2017-12-14 18:02:23,TRUE,NA,"941367780460306432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1555,FALSE,FALSE,NA,NA
"RT @SussilloDavid: Folks, the Google AI Residency Program is accepting applications (due Jan 8).

So often I hear, ""But I'm not a machine l…",FALSE,0,NA,2017-12-13 16:00:38,FALSE,NA,"940974752595709952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",200,TRUE,FALSE,NA,NA
"This year we searched “How” more than ever before. The questions we asked show our desire to understand, and ultima… https://t.co/tZcegRVpmK",FALSE,4866,NA,2017-12-13 08:08:39,TRUE,NA,"940855975283740672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1527,FALSE,FALSE,NA,NA
"Talked about this at #io17: we hope open-sourcing DeepVariant will be a helpful tool in aiding scientists in their… https://t.co/b0JwRbrEMM",FALSE,1003,NA,2017-12-13 07:36:49,TRUE,NA,"940847966079905792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",252,FALSE,FALSE,NA,NA
"RT @Google: With a $1.5M grant, @Googleorg and @SocialWorks_Chi are teaming up to bring computer science and arts curriculum to Chicago Pub…",FALSE,0,NA,2017-12-08 01:26:18,FALSE,NA,"938942779543003137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",209,TRUE,FALSE,NA,NA
"Danke @AlaArmbruster for the good chat, thanks for visiting us https://t.co/ULNqu93bnz",FALSE,604,NA,2017-12-07 07:24:48,FALSE,NA,"938670611144105984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",64,FALSE,FALSE,NA,NA
"Thanks @Recode for the honor with so many amazing people! https://t.co/frd6c07KSh",FALSE,695,NA,2017-12-07 03:59:00,FALSE,NA,"938618822453424129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",70,FALSE,FALSE,NA,NA
"Thinking of those affected by the fires in Southern California. @Googleorg and Googlers are committing up to $500K… https://t.co/wZpUicgZ4x",FALSE,2480,NA,2017-12-06 22:35:46,TRUE,NA,"938537476141883392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",245,FALSE,FALSE,NA,NA
"India now has over 400M internet users: excited for @Android Oreo (Go Edition) &amp; the new Go apps announced today, b… https://t.co/XXarX4fbfj",FALSE,4049,NA,2017-12-05 08:15:42,TRUE,NA,"937958647161745408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1131,FALSE,FALSE,NA,NA
"RT @CNETNews: Google's first-ever coding Doodle is as cute as it is fun https://t.co/B5BKfKqLl7 https://t.co/aIvhhYvp7l",FALSE,0,NA,2017-12-04 20:22:17,FALSE,NA,"937779108926308352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",85,TRUE,FALSE,NA,NA
